"Taxa","PSP3B.bayes.Moisture","PSP3NB.bayes.Moisture","RA20CL21B.bayes.Moisture","RA20CL21NB.bayes.Moisture","RAWL20B.bayes.Moisture","RAWL20NB.bayes.Moisture","CLEM21B.bayes.Moisture","CLEM21NB.bayes.Moisture","CLEM22B.bayes.Moisture","CLEM22NB.bayes.Moisture","PSP3B.bayes.Protein.NMC","PSP3NB.bayes.Protein.NMC","RA20CL21B.bayes.Protein.NMC","RA20CL21NB.bayes.Protein.NMC","RAWL20B.bayes.Protein.NMC","RAWL20NB.bayes.Protein.NMC","CLEM21B.bayes.Protein.NMC","CLEM21NB.bayes.Protein.NMC","CLEM22B.bayes.Protein.NMC","CLEM22NB.bayes.Protein.NMC","PSP3B.bayes.Protein.MC","PSP3NB.bayes.Protein.MC","RA20CL21B.bayes.Protein.MC","RA20CL21NB.bayes.Protein.MC","RAWL20B.bayes.Protein.MC","RAWL20NB.bayes.Protein.MC","CLEM21B.bayes.Protein.MC","CLEM21NB.bayes.Protein.MC","CLEM22B.bayes.Protein.MC","CLEM22NB.bayes.Protein.MC","PSP3B.bayes.SAA.NMC","PSP3NB.bayes.SAA.NMC","RA20CL21B.bayes.SAA.NMC","RA20CL21NB.bayes.SAA.NMC","RAWL20B.bayes.SAA.NMC","RAWL20NB.bayes.SAA.NMC","CLEM21B.bayes.SAA.NMC","CLEM21NB.bayes.SAA.NMC","PSP3B.bayes.SAA.MC","PSP3NB.bayes.SAA.MC","RA20CL21B.bayes.SAA.MC","RA20CL21NB.bayes.SAA.MC","RAWL20B.bayes.SAA.MC","RAWL20NB.bayes.SAA.MC","CLEM21B.bayes.SAA.MC","CLEM21NB.bayes.SAA.MC","PSP3B.bayes.Fiber.NMC","PSP3NB.bayes.Fiber.NMC","RA20CL21B.bayes.Fiber.NMC","RA20CL21NB.bayes.Fiber.NMC","RAWL20B.bayes.Fiber.NMC","RAWL20NB.bayes.Fiber.NMC","CLEM21B.bayes.Fiber.NMC","CLEM21NB.bayes.Fiber.NMC","CLEM22B.bayes.Fiber.NMC","CLEM22NB.bayes.Fiber.NMC","PSP3B.bayes.Fiber.MC","PSP3NB.bayes.Fiber.MC","RA20CL21B.bayes.Fiber.MC","RA20CL21NB.bayes.Fiber.MC","RAWL20B.bayes.Fiber.MC","RAWL20NB.bayes.Fiber.MC","CLEM21B.bayes.Fiber.MC","CLEM21NB.bayes.Fiber.MC","CLEM22B.bayes.Fiber.MC","CLEM22NB.bayes.Fiber.MC","PSP3B.bayes.T_starch.NMC","PSP3NB.bayes.T_starch.NMC","RA20CL21B.bayes.T_starch.NMC","RA20CL21NB.bayes.T_starch.NMC","RAWL20B.bayes.T_starch.NMC","RAWL20NB.bayes.T_starch.NMC","CLEM21B.bayes.T_starch.NMC","CLEM21NB.bayes.T_starch.NMC","CLEM22B.bayes.T_starch.NMC","CLEM22NB.bayes.T_starch.NMC","PSP3B.bayes.T_starch.MC","PSP3NB.bayes.T_starch.MC","RA20CL21B.bayes.T_starch.MC","RA20CL21NB.bayes.T_starch.MC","RAWL20B.bayes.T_starch.MC","RAWL20NB.bayes.T_starch.MC","CLEM21B.bayes.T_starch.MC","CLEM21NB.bayes.T_starch.MC","CLEM22B.bayes.T_starch.MC","CLEM22NB.bayes.T_starch.MC","PSP3B.bayes.R_starch.NMC","PSP3NB.bayes.R_starch.NMC","RA20CL21B.bayes.R_starch.NMC","RA20CL21NB.bayes.R_starch.NMC","RAWL20B.bayes.R_starch.NMC","RAWL20NB.bayes.R_starch.NMC","CLEM21B.bayes.R_starch.NMC","CLEM21NB.bayes.R_starch.NMC","CLEM22B.bayes.R_starch.NMC","CLEM22NB.bayes.R_starch.NMC","PSP3B.bayes.R_starch.MC","PSP3NB.bayes.R_starch.MC","RA20CL21B.bayes.R_starch.MC","RA20CL21NB.bayes.R_starch.MC","RAWL20B.bayes.R_starch.MC","RAWL20NB.bayes.R_starch.MC","CLEM21B.bayes.R_starch.MC","CLEM21NB.bayes.R_starch.MC","CLEM22B.bayes.R_starch.MC","CLEM22NB.bayes.R_starch.MC","PSP3B.bayes.PDg","PSP3NB.bayes.PDg","RA20CL21B.bayes.PDg","RA20CL21NB.bayes.PDg","RAWL20B.bayes.PDg","RAWL20NB.bayes.PDg","CLEM21B.bayes.PDg","CLEM21NB.bayes.PDg","CLEM22B.bayes.PDg","CLEM22NB.bayes.PDg"
"SRR5350189",0.00640384033807625,0.00870500221978169,0.0150225830746066,0.0128382529476526,0.0484683887193547,0.0534168445149975,NA,NA,NA,NA,-0.0064575941179283,-0.00488204926085592,-0.00402201073428655,-0.00295575288642637,-0.00498056313046158,-0.0167737715674127,NA,NA,NA,NA,-0.0109387363467977,-0.0104564569707363,-0.00320146931896367,-0.00561990130497333,-0.0220143722338328,-0.0177477947670379,NA,NA,NA,NA,-0.000623378814065413,-0.000910875013214691,-0.000623378814065413,-0.000910875013214691,-0.00784094912440576,-0.00583208006169714,NA,NA,-0.000830715313124419,-0.000458128967280304,-0.000830715313124419,-0.000458128967280304,-0.00856008882520328,-0.00650570057169874,NA,NA,-0.00171565870052821,-0.00333214426895966,-0.00109283311518921,-0.000699421769473214,-0.00277344039922842,-0.0024042591083419,NA,NA,NA,NA,-0.00236799663515384,-0.000742710809051397,-0.000245233905258443,-0.000315738678621269,-0.00166539257887783,-0.000683991226485803,NA,NA,NA,NA,0.0693529075705171,0.0695188597569077,0.0722293091280661,0.0649177317621403,0.0785636502981064,0.0754992967138818,NA,NA,NA,NA,0.080518041448318,0.0910360967791714,0.103422556571207,0.11108299204527,0.104678571325348,0.0773292855835482,NA,NA,NA,NA,-0.00255739969017057,-0.00145731776083947,-0.000957924822297064,-0.000911076570970968,-0.00141105251752125,-0.00088709505119868,NA,NA,NA,NA,-0.0027243270350119,-0.000360889830923234,-0.000599050263564361,-0.000548948859080087,-0.00107325828551555,-0.000782753727520766,NA,NA,NA,NA,-0.00271065511831654,-0.0030903838977992,-0.00301656544359227,-0.00287268315228648,-0.00951803960364557,-0.0068325129991646,NA,NA,NA,NA
"SRR5350188",-0.0207448577041936,-0.0193323289730936,-0.0458970899849683,-0.0371145474949908,-0.0710184448096579,-0.0608999951122739,0.001822785554556,-0.00617679104735515,NA,NA,-0.0135010152063608,-0.0139838322832754,-0.00995326269593774,-0.00923510861150924,-0.0188289525678404,-0.00705089290562563,-0.00239480208991641,-0.00295172028790764,NA,NA,-0.0464395749802021,-0.0471696838186896,-0.0390180628975524,-0.0371893421309295,-0.0308340061476601,-0.0345491700756478,-0.00424900723505954,-0.00519975571145062,NA,NA,0.00540429904532219,0.00482595961017254,0.00540429904532219,0.00482595961017254,0.029757226984156,0.0293043200961392,-1.1414150784254e-05,3.77789082570017e-05,0.00407080678872419,0.00411890680855377,0.00407080678872419,0.00411890680855377,0.0236030730713886,0.0243044482409651,9.04509594279357e-05,8.64749418015669e-05,-0.00629388279490868,-0.00629947786019,-0.00362706370833918,-0.00317860515097713,-0.00108887263943648,-0.00142511597103632,-0.00982907517704198,-0.00699285495198958,NA,NA,-0.00709499940976562,-0.00681142946991012,-0.00393637146776672,-0.00488965793397654,-0.00356761010710944,-0.00248417113373434,-0.00869957583548521,-0.00730385412498442,NA,NA,0.0759943246981684,0.0664570295723212,0.0727306450646167,0.100337995467464,-0.0581990663725189,-0.0525039464843153,0.19117918199288,0.175756568745068,NA,NA,0.0495315053622774,0.0402211130089294,0.0417735319948598,0.0507734511731543,-0.0949013877806863,-0.0641208906011428,0.213551437807609,0.184038301633896,NA,NA,-0.0135542591545677,-0.0123326356477143,-0.00599203511121323,-0.00630758915613936,-0.00398837269192265,-0.00459117648807373,-0.0186362617368463,-0.0144447157955639,NA,NA,-0.0118350629074517,-0.00884301662140835,-0.00762286272318119,-0.0058975402641316,-0.00548730818164896,-0.00581065412709952,-0.0196699798518323,-0.0140136583709105,NA,NA,-0.000493322991180855,7.8527248252253e-06,0.00020499307566771,-0.000286068624994887,0.00540758982244268,0.00580295900940781,-0.004274101802542,-0.00354107854867584,NA,NA
"SRR5350187",0.033245961969227,0.0317599206287153,0.0649618660260554,0.0516757876173576,0.198632142440115,0.185550083961719,0.00348301744428381,0.000526745873433493,NA,NA,0.0298167907782516,0.0286627122282404,0.0236355223998638,0.020880058515338,0.0316905322016084,0.0181127868509131,0.00666384851741029,0.00818856622194365,NA,NA,0.0949971352180292,0.0844301482035989,0.0731868951859156,0.0749954167596477,0.085818511304816,0.0733720532326394,0.00760579976922289,0.00746528608957999,NA,NA,-0.00856770019195057,-0.0086335239072685,-0.00856770019195057,-0.0086335239072685,-0.0136831504006679,-0.0141353778243221,-0.000551568997013781,-0.000357936625424595,-0.00657864776486033,-0.00652290909289646,-0.00657864776486033,-0.00652290909289646,-0.00908063995256557,-0.00894394856562948,-0.000536316831378698,-0.000443723027110896,0.003628817667747,0.00457494326443048,0.00316757239403593,0.00425305553375933,0.00533781892263869,0.00369526634996482,0.00094119535010326,0.00168538695264478,NA,NA,0.00685170265054549,0.00563298788575868,0.00373493271020717,0.00352063865435371,0.00726980393237466,0.00651757951820641,0.000456252393595893,0.00216940820698728,NA,NA,-0.0375561542663551,-0.0499267425816395,-0.0431908554547985,-0.0659112012366874,0.0252317078455747,0.0267312431798519,-0.0997890107107741,-0.076893220310196,NA,NA,-0.00743342668949734,-0.00234381702697524,-0.00669356755929856,0.00332088610507002,0.0696715589369493,0.078328494210416,-0.116356354695334,-0.106195871465314,NA,NA,-0.0203860800246653,-0.0185117601018997,-0.0102817932288207,-0.0100426565432927,-0.00150549564339256,-0.00164425221648432,-0.0965279371109176,-0.0693741137928137,NA,NA,-0.0150616074345182,-0.0122681916176972,-0.00947758892785368,-0.00859257377166542,-0.000698360366605793,-0.000746002002543385,-0.0738883300309798,-0.057238486358081,NA,NA,0.00212555364863579,0.00223343867726749,0.00249240685763535,0.00149318196404317,-0.00171995631570978,-0.00121096877809255,0.00400896068443379,0.00395637041430076,NA,NA
"SRR5350186",-0.00971937502243671,-0.00815059463513779,-0.0282287163149068,-0.0250783967375571,-0.0973805877562604,-0.083849930863171,-0.0142576837714234,-0.000507397237355881,0.00811238203580871,0.0100594475204442,-0.0201075732765223,-0.0264463318119421,-0.00888307710053678,-0.00754240674738549,-0.0229629004380164,-0.0168680156659891,-0.00216630183002798,-0.00212884134551749,-0.00477120989329946,-0.00598742218225691,-0.0554128453164623,-0.0507867737212742,-0.0343431584171829,-0.0408990088229845,-0.0577018260873569,-0.0512969180144959,-0.0022036177848396,-0.00182452466610701,-0.000948044450823444,-0.00245402304093729,0.00369121726370348,0.00360124153640734,0.00369121726370348,0.00360124153640734,0.0440679040697215,0.0450143179163225,4.99405100500582e-06,-6.45017199942192e-05,0.00297906244638836,0.00320056904516137,0.00297906244638836,0.00320056904516137,0.0391604835966486,0.0399226185880106,5.62323736378088e-06,-3.71672130186639e-06,0.00265125691832895,0.00377986255550522,0.00136378002266707,0.00185198035323407,0.00258365792497049,0.00154349794910892,0.00214459051346815,0.000835433943369862,0.00906215132537193,0.00393363416744686,0.00307407418269444,0.00249383563631165,0.00102622063893453,0.000502944300296694,-0.000263710012788742,0.00147630347944324,7.82223250472172e-05,0.00100310892834248,0.00716562219274729,0.0112286642294214,-0.0582486456453358,-0.0646628024665171,-0.00517856422544382,-0.00805863377622464,0.00316459412045006,0.00131309511158973,-0.00954630551028003,-0.0063310910630477,-0.0425790421826492,-0.0553259526648397,-0.0892791021267256,-0.083334432494423,-0.0246804064471286,-0.0327051609987765,-0.0138253083852364,-0.0159077448506362,-0.0135961429722099,-0.00592421329995577,-0.038546335251831,-0.0355882651277826,-0.00713638006118395,-0.00538180592552485,-7.42941970308956e-06,0.000642198720171799,0.00264907160892072,0.00327392408822093,-0.0215691846636709,-0.0143465923621307,-0.0384413152383325,-0.033812527404156,-0.00679906081921719,-0.00462952765340304,-0.000283278754256801,0.000374405561734072,0.0031193149558434,0.00287299551478072,-0.0221126031475043,-0.0144175145064432,-0.0329193381541287,-0.0293324558518501,0.00419412839242366,0.00299358678046513,0.00263418796151375,0.00241752154173644,0.0074890237584877,0.00614101881134733,0.000374274443304881,0.000356024952206477,0.00375320101854487,0.00246420568984449
"SRR5350185",-0.0474733643338257,-0.042354338914136,-0.0906339774312815,-0.073169225941921,-0.168079089635786,-0.176076370405645,0.00409057185409631,-0.00686336839109218,NA,NA,-0.0610650026268687,-0.0590135641107701,-0.0474986654043796,-0.0379792647066646,-0.126739735993185,-0.109354193605117,-0.00198747816606139,-0.00211006971570597,NA,NA,-0.15002298904581,-0.151102809891217,-0.118408210851321,-0.133652867488474,-0.260696561292538,-0.249498337996,-0.00261876692591756,-0.00373031205516232,NA,NA,0.00688065892217471,0.00665043229303283,0.00688065892217471,0.00665043229303283,0.0470218254828762,0.046573505419604,-0.000248840701343756,-0.000247674018308796,0.00511181824848347,0.00522169279794338,0.00511181824848347,0.00522169279794338,0.0399160703045828,0.0398082146790271,-0.000247252354717078,-0.000218749676712928,-0.00493345862215214,-0.00622674060676646,-0.00349303797113364,-0.00434699980679435,-0.00917610136492613,-0.00749179474590427,0.00250026096492137,0.00276422734022137,NA,NA,-0.00935001129150128,-0.00763691793600653,-0.00523082573445626,-0.00553724386766889,-0.0128763783433809,-0.0107150212814912,0.000332803315620529,0.00104941725024487,NA,NA,0.0124741059452945,0.0200948266850536,0.013586901505107,0.00409014352544676,0.0419632688302224,0.0261533138905508,-0.0120107309230201,-0.0103095618904847,NA,NA,-0.0218532593838139,-0.0201570222919348,-0.0134390068951122,-0.035136262011792,-0.00026241445774343,0.000465640840971616,-0.0341648614036917,-0.0424183513700788,NA,NA,0.00148203319961839,0.00252918990049025,0.000847032283542838,0.00182368428990824,-0.00203660862993903,-0.00203686695640921,0.0428782737117778,0.030184224198359,NA,NA,0.00119284760292222,0.000414321449800349,0.000314329627252092,1.46742348624884e-05,-0.00366094191942326,-0.00210238867977664,0.0351044502672847,0.0239725448985924,NA,NA,0.00188302849647588,0.00239357951004159,0.00235455019632272,0.00165772534937646,-0.0010958742557911,-0.000456059008228341,0.00327610553504223,0.00427818540246635,NA,NA
"SRR5350184",-0.018687432351274,-0.0184351287638474,-0.0413081165936401,-0.0306359527639376,-0.0591599038518063,-0.0647956704125486,-0.0176148321441505,-0.00464817120823193,-0.00303273581689503,-5.20461008889032e-05,-0.0602264271146619,-0.06378578680825,-0.035938198159868,-0.0315274363919452,-0.0736077585292349,-0.0636201121031917,-0.00340249575210569,-0.0050138291775096,-0.0137039394175429,-0.0131734956896551,-0.143813766050911,-0.131008574841281,-0.0885429584975455,-0.0956832452727184,-0.144132686704765,-0.145180565422588,-0.00599478407802922,-0.0065753445312244,-0.0137878244012569,-0.0111236037676024,0.0016187065659767,0.00164713404576739,0.0016187065659767,0.00164713404576739,0.0377818697433165,0.0371053659242024,-0.000621514522396042,-0.000391958068528241,0.00106804527089201,0.00122743833379111,0.00106804527089201,0.00122743833379111,0.034151582196599,0.0341466460368972,-0.000626344479450159,-0.00037023395595516,-0.0309605486164115,-0.0367083100212577,-0.0145154503389558,-0.0151715246137053,-0.0149650256723676,-0.0138956125334274,-0.0114772191185557,-0.0119866206357722,-0.0544301142727439,-0.0528663209348357,-0.0337037021136393,-0.0323128941993041,-0.0122384631689362,-0.0131926829823633,-0.0193675946253239,-0.0169714026727435,-0.00791514863687388,-0.0121568976776755,-0.0398575104914306,-0.0472005606572915,0.11934948937455,0.128105197846906,0.104062651941847,0.110154217621674,0.133385715378547,0.146748852469205,-0.0125219583277018,-0.0102158392223351,0.00813745098580564,0.00912088456223582,0.0879373754220187,0.0807195506939306,0.0834807075118839,0.0797437380113912,0.134957738924035,0.108558109097251,-0.0379317730554489,-0.0292039747450066,0.00974073778460344,0.0106764633146926,0.0164111373450453,0.0145793977067038,0.0104819774183826,0.0102947035239702,0.00259104455370716,0.00338650905023082,0.080211918380388,0.0554999543073837,-0.00957011480647588,-0.00799452557926535,0.0103052856146793,0.00975209593611555,0.00964462824413143,0.00874578720262572,0.00364797396004065,0.00358316485630006,0.0587644009686182,0.0464105419992743,-0.010043749914845,-0.0128435868674707,-0.0145329199073906,-0.0101693595786569,-0.00914509348489307,-0.00939131262690788,-0.0199901996643719,-0.0157903501562812,-0.00384202513891763,-0.00319249509118323,-0.00311841298012935,-0.00200363365611192
"SRR5350183",-0.00977006679072221,-0.0115237557852882,0.0085616640749193,0.00630942283884888,0.0493326611276596,0.0511711763040491,0.00507317181811701,-0.00238657052722298,-0.0328164693116821,-0.03810401531809,0.0298490500110092,0.0292121211655996,0.00953291756805933,0.0115116339515311,0.0780936592730322,0.0562810593621686,-0.00212022377535031,-0.00186346945315119,0.0272469996186789,0.0234922331980963,0.0570480525793084,0.0555703241440545,0.025422304923831,0.0271476666801012,0.134492075127757,0.132824681516585,-0.00382611855009708,-0.00314049773665397,0.0112644093376576,0.0108820153549598,-0.00263307276534842,-0.00260467567808368,-0.00263307276534842,-0.00260467567808368,-0.00666706581802302,-0.00615198486130093,-8.04902387977059e-05,-1.12218367393129e-05,-0.00220601486087425,-0.00228645973805131,-0.00220601486087425,-0.00228645973805131,-0.00447863021610886,-0.00467862060837217,-6.86395447817049e-05,-8.19511845498779e-05,0.0105058519043641,0.0147039083912654,0.00514049422950638,0.00568524492507006,0.00531578893951626,0.0045678389260428,0.00482421670783806,0.00255347872579459,0.0278349256780691,0.0208386818470991,0.0117518851479598,0.00845505252637454,0.00402367887281403,0.00429777839081465,0.00761768529796104,0.00769036854266679,0.00433758469945816,0.00214781630374548,0.0120337029957131,0.0136594103339248,-8.58053871194739e-05,0.0137275292440599,0.0124008569329214,0.00597561172039507,-0.0689750935177379,-0.0566540772465102,0.0889006390897371,0.073188829035549,-0.00681767999645913,-0.0084703421430902,-0.0085138364966207,-0.00751550058368124,0.0235923990424145,0.0131758148914475,-0.0652714593103049,-0.0458035130030478,0.118194243377476,0.0828564151204955,-0.0194723517009043,-0.0304718547898414,-0.0136046212961771,-0.0130368093203181,-0.0012136765322485,-0.00231965811814194,-0.00297354651696838,-0.00322649361944397,0.00176333967499876,0.000437183925830063,-0.0352745051723745,-0.0318759184390892,-0.0104949916085046,-0.00966240028244102,-0.000918433762453646,-0.00173456306377281,-0.003473519595145,-0.00288135169817971,0.000712018272688501,0.000645894188188027,-0.0373171551128135,-0.0306720324250553,0.00896785504928028,0.00686765704935318,0.00518199798244098,0.0046689473607151,0.0175357724212105,0.0133530254983934,0.00033568115052888,-0.000317956693016442,0.00549281468833599,0.00538020763840957
"SRR5350182",0.0212986466808435,0.021792061108427,0.0441881697641641,0.041089743820535,0.0932486902823568,0.0853767555278936,-0.00467057518666163,0.001845871569893,NA,NA,0.019132950359229,0.0192075741620084,0.016521554570046,0.014543704495932,0.0944581042807238,0.0686932067890006,-0.00148637244137154,-0.00160949592270072,NA,NA,0.0697764215097364,0.0640175523985037,0.0480502485861337,0.0501263028157092,0.174980441580071,0.164512563212375,-0.00256223666772657,-0.00185325022594622,NA,NA,-0.00345809435459867,-0.00321917432589537,-0.00345809435459867,-0.00321917432589537,-0.0364026278601292,-0.0367087923857747,0.000445775700387875,0.000318814394354299,-0.00244417027854826,-0.00192266422456367,-0.00244417027854826,-0.00192266422456367,-0.0319429213357246,-0.0320449779879624,0.000336429517176036,0.000268497401116341,-0.00440148684338753,-0.00523109314132218,-0.00317012240464392,-0.00236196863484732,0.000849647394217762,0.000203920294110556,-0.0112883074189562,-0.0119076284120531,NA,NA,-0.00247850925680316,-0.00155253741954093,-0.00179673862598138,-0.00164538381647999,0.00253173122651136,0.000697933316257535,-0.0074431674451877,-0.0104776457323926,NA,NA,0.0875365048657612,0.100173121738087,0.0917151221142258,0.114819575128749,0.0600728563367617,0.0563931731104266,0.0515317306686531,0.0403013277297888,NA,NA,0.130000163749774,0.14559399037442,0.163230254919377,0.172815108711228,0.081738505693017,0.0690399631630039,0.0903311885346256,0.0844430909425538,NA,NA,0.0244014320404449,0.0213151878115313,0.0105938809639596,0.0114261177337942,0.00404629545780609,0.00384574775585256,0.0794401051733101,0.0620718607780619,NA,NA,0.0236702765267634,0.0190260046115539,0.0102195717195997,0.00984995490818947,0.00521049437594961,0.00436357455044762,0.0690794660902637,0.051298800601967,NA,NA,-7.46854621927784e-05,-9.93380530929683e-05,-0.000132083736983324,-0.000128848686785087,0.0055269993343693,0.00330450212290255,-0.00244819544073239,-0.00277854880003192,NA,NA
"SRR5349847",-0.0199026456468593,-0.0193182661727036,-0.0417577867530439,-0.0365338612476253,-0.122570079063008,-0.112670016471966,-0.0060180519546459,-0.00066526029560484,NA,NA,0.00430534318795649,0.00191968820188848,0.003392859298701,0.00128241385653148,0.00312623152739134,0.00529330777143437,0.000250724414082444,-8.85273483780247e-05,NA,NA,-0.00297364168481907,-0.00500464668543704,-0.00212891625983586,-0.0026330145542933,-0.00649684961523716,-0.0129637641831803,0.000275082227478448,0.000562255883705136,NA,NA,0.012972910438756,0.0119251929245709,0.012972910438756,0.0119251929245709,0.105091165915577,0.10355501490366,0.000196083526105808,7.55072220389717e-05,0.0104656305598315,0.00988638692830489,0.0104656305598315,0.00988638692830489,0.0884478030447032,0.087127750388251,0.000186123256347574,9.77721097230228e-05,0.00926188284178825,0.0115976603565265,0.00708433970204936,0.00685846716402893,0.00553590786012051,0.00686860753634727,0.00623519723503234,0.00675700713387344,NA,NA,0.00704823686251891,0.00723985002917287,0.00319964654119298,0.0043183326785169,0.00405056440789133,0.00481364790749433,0.00441706180414567,0.00535323871238218,NA,NA,-0.0379997196019033,-0.0397328448354118,-0.0334975691180339,-0.0470383026819025,-0.0889157070840649,-0.0876425672695192,0.0449948192945721,0.0320414905042527,NA,NA,-0.0620650840600849,-0.0727291457651176,-0.0781746412990209,-0.0833952305510507,-0.150255021721206,-0.105511576227596,0.0458911437656972,0.0348749389781386,NA,NA,-0.00815385212253495,-0.00735733283600115,-0.00343977720711384,-0.00332628383438727,-0.000289881516677948,-0.000277568883584858,-0.0599038973983082,-0.037412188264602,NA,NA,-0.00952667380267504,-0.0073373826588056,-0.00578227313009671,-0.00456521147389621,-0.000172715608101187,-0.000995580124583697,-0.0425271989330157,-0.0279533366584806,NA,NA,0.00348157615472132,0.00205369299284718,0.00196887429802498,0.0022127177468311,-0.00037294064765809,0.000119448734973922,0.00388604710928286,0.00410402881568,NA,NA
"SRR5350181",-0.0027156254859629,-0.00193450544428348,-0.00725832919907457,-0.00401915712008704,-0.00713553741523573,-0.0102750431621265,0.0105488887801749,-0.000715142735335944,NA,NA,-0.010135879059215,-0.0150107927853641,-0.00922646850559908,-0.00967185621635082,-0.0146381046361916,-0.0142026131871079,-0.00164840975721319,-0.00192951708962743,NA,NA,-0.0397888106078401,-0.0375950549241516,-0.0261261018529782,-0.0289274352145576,-0.0443904196280516,-0.0433702497807973,-0.00241854217412356,-0.00169351413240365,NA,NA,-0.00590230657520702,-0.00615901403844874,-0.00590230657520702,-0.00615901403844874,0.00626082035698761,0.00839306424983452,-0.000495098971328692,-0.000381095074679693,-0.00561868980290384,-0.00603898511570395,-0.00561868980290384,-0.00603898511570395,0.00541593884077993,0.00613844149722014,-0.000523403149381279,-0.000420818589242632,-0.002517161645517,-0.00383629970982969,-0.0016481461844042,-0.00244412593261687,-0.00349195735314432,-0.00348030808452967,4.48868397054844e-05,-0.000272624922404899,NA,NA,-0.00256556184526491,-0.00258570314122088,-0.00123382732860021,-0.00145795510091352,-0.00396016428136819,-0.00441993917692086,-0.000755001609347522,0.00042922512058922,NA,NA,0.0386271559906398,0.0399895791479459,0.0417466768983556,0.0427192892213313,-0.0013481981387944,-0.00478108287240682,0.0816068726234364,0.0527363758802406,NA,NA,0.0390911708810804,0.035793584341629,0.0476955305004488,0.0582800337369408,0.000434823191593208,-0.00249013358860331,0.0840836515668311,0.0573037776328699,NA,NA,0.00803506071428381,0.00787995526544054,0.00384812339653115,0.00382783518057554,0.00208556771986842,0.00202659801163453,0.0182713469109037,0.0171686739098558,NA,NA,0.00729143739505053,0.00689304509941796,0.00373847815423433,0.00448929979409925,0.00333751361033511,0.00243480705296577,0.0155615351888895,0.014196209591355,NA,NA,-0.00269753149727859,-0.00226207106972886,-0.00255002994447709,-0.00191551665484043,-0.00785324453373615,-0.0060738659286754,0.000165443603688064,-0.000189211008396493,NA,NA
"SRR5350180",0.000417004274459918,0.00137692780621588,0.0105339615683431,0.00644776322636869,-0.0351498148423941,-0.0354643236268728,0.0226643175730044,0.00877937425021482,-0.00944997166847165,-0.00458971675195369,-0.0255412174312281,-0.0286324600886731,-0.0255429134612327,-0.0212434350568904,-0.0124769649046395,-0.00452267882659948,-0.0079924114342696,-0.0118385617256745,0.00372706497866987,0.00346057790849158,-0.0600611205912913,-0.0563478864917419,-0.04461039765135,-0.0468594772955892,-0.0187782615556528,-0.0180463390384445,-0.00642872819863173,-0.00774548028649478,0.00199507777412651,0.000196832634391314,0.00217440017662974,0.00287451412908285,0.00217440017662974,0.00287451412908285,0.0256436104190701,0.0255212886770054,-0.000172006544647117,-0.00011401871959607,0.00353987210188645,0.00306535873934678,0.00353987210188645,0.00306535873934678,0.0257668573634601,0.0253030518959663,-7.28596366357376e-05,-0.000133127623660817,-0.00408177815693505,-0.00472981860030583,-0.002069655736941,-0.00183806401703211,0.00753612851361945,0.0060332956232769,-0.0251316746867566,-0.0194983633256283,-0.0202302983026486,-0.0128197030905744,-0.00426080156142822,-0.00425793358210722,-0.000462965528400125,-0.00108652069785685,0.00777894135040494,0.00595728608941567,-0.0141396118399949,-0.0168079036841394,-0.0140452873209575,-0.0159315883796141,0.0976352301903127,0.0890679131075062,0.0882243968021663,0.111030435492065,0.0100620518147908,0.0118873440077511,0.0953763864076755,0.0881273648687433,0.00371070916914073,0.00469549749173662,0.0979700659887273,0.102890327123298,0.103559204402882,0.137197850286334,0.00241361475505609,0.00352778438882458,0.159906212166292,0.135404711767549,0.00248173210806066,0.00177932371379593,-0.00213124182789883,-0.00122737927911429,-0.00296927559652082,-0.0024298167631278,0.000563966127191959,0.000216832652137358,-0.0318620809494574,-0.0259240333954927,0.0075173738526461,0.00907645819281791,-0.001762142550771,-0.000519360772904107,-0.00264190250843506,-0.00210669186554356,0.00113825166800066,0.000982640061965905,-0.0247628294764086,-0.0213684261616593,0.00510145715595576,0.00722927894469864,-0.00169218178792607,-0.0020789450995205,-0.000240079902320126,-2.42570686131542e-05,0.0045158267909322,0.00384458568206532,-0.00247233289178275,-0.00307996972382267,-0.00557967169046865,-0.00490860609120616
